id,scop_code,class,fold,superfamily,family,length
d3ulja_,b.40.4.0,b,b.40,b.40.4,b.40.4.0,87
d1e9ga_,b.40.5.1,b,b.40,b.40.5,b.40.5.1,284
d2au7a_,b.40.5.1,b,b.40,b.40.5,b.40.5.1,175
d1fr3a_,b.40.6.1,b,b.40,b.40.6,b.40.6.1,67
d1h9ra1,b.40.6.2,b,b.40,b.40.6,b.40.6.2,77
d1h9ra2,b.40.6.2,b,b.40,b.40.6,b.40.6.2,62
d1oxxk1,b.40.6.3,b,b.40,b.40.6,b.40.6.3,110
d3rlfa2,b.40.6.3,b,b.40,b.40.6,b.40.6.3,136
d3d31a1,b.40.6.3,b,b.40,b.40.6,b.40.6.3,119
d6yira2,b.40.6.0,b,b.40,b.40.6,b.40.6.0,60
d6yira3,b.40.6.0,b,b.40,b.40.6,b.40.6.0,70
d1b3qa2,b.40.7.1,b,b.40,b.40.7,b.40.7.1,132
d2qdla1,b.40.7.0,b,b.40,b.40.7,b.40.7.0,146
d2p5zx1,b.40.8.1,b,b.40,b.40.8,b.40.8.1,91
d1k28a1,b.40.8.1,b,b.40,b.40.8,b.40.8.1,124
d1j6qa_,b.40.9.1,b,b.40,b.40.9,b.40.9.1,100
d1nnxa_,b.40.10.1,b,b.40,b.40.10,b.40.10.1,106
d2f4ia1,b.40.11.1,b,b.40,b.40.11,b.40.11.1,176
d2exda1,b.40.12.1,b,b.40,b.40.12,b.40.12.1,72
d2k5wa1,b.40.13.1,b,b.40,b.40.13,b.40.13.1,108
d3d3ra1,b.40.14.1,b,b.40,b.40.14,b.40.14.1,76
d4jw0a_,b.40.15.1,b,b.40,b.40.15,b.40.15.1,95
d5l37a_,b.40.15.0,b,b.40,b.40.15,b.40.15.0,78
d5yzpa1,b.40.16.0,b,b.40,b.40.16,b.40.16.0,105
d5yzpa2,b.40.16.0,b,b.40,b.40.16,b.40.16.0,90
d3h43a2,b.40.17.1,b,b.40,b.40.17,b.40.17.1,59
d3t6eh2,b.41.1.1,b,b.41,b.41.1,b.41.1.1,222
d1pm3a1,b.41.1.2,b,b.41,b.41.1,b.41.1.2,77
d1ugja1,b.41.1.3,b,b.41,b.41.1,b.41.1.3,128
d2f1la1,b.41.1.4,b,b.41,b.41.1,b.41.1.4,75
d1rg8a1,b.42.1.1,b,b.42,b.42.1,b.42.1.1,137
d5r8qa_,b.42.1.2,b,b.42,b.42.1,b.42.1.2,152
d2vxti_,b.42.1.2,b,b.42,b.42.1,b.42.1.2,156
d5bowa1,b.42.1.0,b,b.42,b.42.1,b.42.1.0,150
d2p39a_,b.42.1.0,b,b.42,b.42.1,b.42.1.0,142
d2ao3a_,b.42.2.1,b,b.42,b.42.2,b.42.2.1,130
d1sr4a_,b.42.2.1,b,b.42,b.42.2,b.42.2.1,167
d1sr4c_,b.42.2.1,b,b.42,b.42.2,b.42.2.1,154
d2z48a1,b.42.2.1,b,b.42,b.42.2,b.42.2.1,149
d1ggpb1,b.42.2.1,b,b.42,b.42.2,b.42.2.1,126
d1xhba1,b.42.2.1,b,b.42,b.42.2,b.42.2.1,131
d1knla_,b.42.2.1,b,b.42,b.42.2,b.42.2.1,126
d2rg9b2,b.42.2.1,b,b.42,b.42.2,b.42.2.1,126
d5mu9a1,b.42.2.1,b,b.42,b.42.2,b.42.2.1,154
d1upsa2,b.42.2.3,b,b.42,b.42.2,b.42.2.3,131
d1ybia1,b.42.2.0,b,b.42,b.42.2,b.42.2.0,142
d4ouja2,b.42.2.0,b,b.42,b.42.2,b.42.2.0,141
d1jlya1,b.42.3.1,b,b.42,b.42.3,b.42.3.1,153
d1a8da2,b.42.4.2,b,b.42,b.42.4,b.42.4.2,205
d3pmea2,b.42.4.0,b,b.42,b.42.4,b.42.4.0,195
d4fvva2,b.42.4.0,b,b.42,b.42.4,b.42.4.0,207
d5yh4a_,b.42.4.0,b,b.42,b.42.4,b.42.4.0,179
d6kv2a1,b.42.4.0,b,b.42,b.42.4,b.42.4.0,186
d3llpa1,b.42.5.1,b,b.42,b.42.5,b.42.5.1,134
d3llpa2,b.42.5.1,b,b.42,b.42.5,b.42.5.1,119
d3llpa3,b.42.5.1,b,b.42,b.42.5,b.42.5.1,123
d1hcda_,b.42.5.2,b,b.42,b.42.5,b.42.5.2,118
d1n4ka2,b.42.6.1,b,b.42,b.42.6,b.42.6.1,200
d1xzza1,b.42.6.2,b,b.42,b.42.6,b.42.6.2,217
d3im6a_,b.42.6.2,b,b.42,b.42.6,b.42.6.2,206
d3mala_,b.42.6.0,b,b.42,b.42.6,b.42.6.0,181
d3brfa3,b.42.7.1,b,b.42,b.42.7,b.42.7.1,161
d6sxta2,b.42.8.0,b,b.42,b.42.8,b.42.8.0,161
d4f2da2,b.43.2.0,b,b.43,b.43.2,b.43.2.0,170
d3a9sa2,b.43.2.0,b,b.43,b.43.2,b.43.2.0,230
d3b82a2,b.43.3.1,b,b.43,b.43.3,b.43.3.1,138
d2dy1a1,b.43.3.1,b,b.43,b.43.3,b.43.3.1,103
d4ac9a2,b.43.3.1,b,b.43,b.43.3,b.43.3.1,79
d1xe1a_,b.43.3.1,b,b.43,b.43.3,b.43.3.1,91
d1g7sa1,b.43.3.1,b,b.43,b.43.3,b.43.3.1,101
d1g7sa2,b.43.3.1,b,b.43,b.43.3,b.43.3.1,128
d1zunb1,b.43.3.1,b,b.43,b.43.3,b.43.3.1,92
d1vq8b1,b.43.3.2,b,b.43,b.43.3,b.43.3.2,337
d2j01e1,b.43.3.2,b,b.43,b.43.3,b.43.3.2,205
d1sqra_,b.43.3.3,b,b.43,b.43.3,b.43.3.3,87
d2f1la2,b.43.3.4,b,b.43,b.43.3,b.43.3.4,89
d2hvyb1,b.43.3.5,b,b.43,b.43.3,b.43.3.5,74
d2e1ba1,b.43.3.6,b,b.43,b.43.3,b.43.3.6,87
d6b8da2,b.43.3.0,b,b.43,b.43.3,b.43.3.0,117
d2crva1,b.43.3.0,b,b.43,b.43.3,b.43.3.0,107
d4rd4a2,b.43.3.0,b,b.43,b.43.3,b.43.3.0,114
d2c78a1,b.43.3.0,b,b.43,b.43.3,b.43.3.0,100
d3qfta1,b.43.4.1,b,b.43,b.43.4,b.43.4.1,276
d1krha1,b.43.4.2,b,b.43,b.43.4,b.43.4.2,100
d3w5ha1,b.43.4.2,b,b.43,b.43.4,b.43.4.2,125
d1ep3b1,b.43.4.2,b,b.43,b.43.4,b.43.4.2,101
d2qdxa1,b.43.4.2,b,b.43,b.43.4,b.43.4.2,99
d1qfja1,b.43.4.2,b,b.43,b.43.4,b.43.4.2,97
d2piaa1,b.43.4.2,b,b.43,b.43.4,b.43.4.2,103
d1kzla1,b.43.4.3,b,b.43,b.43.4,b.43.4.3,92
d1kzla2,b.43.4.3,b,b.43,b.43.4,b.43.4.3,110
d3lo8a1,b.43.4.0,b,b.43,b.43.4,b.43.4.0,149
d1n08a_,b.43.5.1,b,b.43,b.43.5,b.43.5.1,154
d2vbua_,b.43.5.2,b,b.43,b.43.5,b.43.5.2,131
d2b7ca2,b.44.1.1,b,b.44,b.44.1,b.44.1.1,107
d4ac9a3,b.44.1.1,b,b.44,b.44.1,b.44.1.1,116
d1zunb2,b.44.1.1,b,b.44,b.44.1,b.44.1.1,105
d4rd4a3,b.44.1.0,b,b.44,b.44.1,b.44.1.0,95
d2c78a2,b.44.1.0,b,b.44,b.44.1,b.44.1.0,93
d1v5va1,b.44.2.1,b,b.44,b.44.2,b.44.2.1,89
d1vlya1,b.44.2.1,b,b.44,b.44.2,b.44.2.1,82
d1pj5a1,b.44.2.1,b,b.44,b.44.2,b.44.2.1,88
d2fg9a1,b.45.1.1,b,b.45,b.45.1,b.45.1.1,157
d1xhna1,b.45.1.1,b,b.45,b.45.1,b.45.1.1,170
d3a6ra_,b.45.1.1,b,b.45,b.45.1,b.45.1.1,122
d2hq7a1,b.45.1.1,b,b.45,b.45.1,b.45.1.1,141
d1vl7a_,b.45.1.1,b,b.45,b.45.1,b.45.1.1,135
d2hq9a1,b.45.1.1,b,b.45,b.45.1,b.45.1.1,148
d1w9aa_,b.45.1.1,b,b.45,b.45.1,b.45.1.1,142
d2asfa1,b.45.1.1,b,b.45,b.45.1,b.45.1.1,125
d1rfea_,b.45.1.1,b,b.45,b.45.1,b.45.1.1,160
d2fura1,b.45.1.1,b,b.45,b.45.1,b.45.1.1,193
d4hmsa_,b.45.1.1,b,b.45,b.45.1,b.45.1.1,202
d2vpaa_,b.45.1.1,b,b.45,b.45.1,b.45.1.1,215
d1yoaa1,b.45.1.2,b,b.45,b.45.1,b.45.1.2,159
d1usca_,b.45.1.2,b,b.45,b.45.1,b.45.1.2,178
d5m1ea1,b.45.1.3,b,b.45,b.45.1,b.45.1.3,320
d2imla1,b.45.1.4,b,b.45,b.45.1,b.45.1.4,188
d3ec6a_,b.45.1.0,b,b.45,b.45.1,b.45.1.0,138
d2qcka_,b.45.1.0,b,b.45,b.45.1,b.45.1.0,159
d3bpka1,b.45.1.0,b,b.45,b.45.1,b.45.1.0,199
d2r0xa1,b.45.1.0,b,b.45,b.45.1,b.45.1.0,147
d6m09a_,b.45.1.0,b,b.45,b.45.1,b.45.1.0,248
d3dmba1,b.45.1.0,b,b.45,b.45.1,b.45.1.0,145
d5xlyb_,b.45.2.1,b,b.45,b.45.2,b.45.2.1,121
d3kyga2,b.45.2.1,b,b.45,b.45.2,b.45.2.1,110
d3kyga1,b.45.2.2,b,b.45,b.45.2,b.45.2.2,117
d2jn9a1,b.45.3.1,b,b.45,b.45.3,b.45.3.1,95
d1xg9a4,b.46.1.1,b,b.46,b.46.1,b.46.1.1,62
d2blna1,b.46.1.1,b,b.46,b.46.1,b.46.1.1,101
d3ubya1,b.46.1.2,b,b.46,b.46.1,b.46.1.2,210
d3rfoa2,b.46.1.0,b,b.46,b.46.1,b.46.1.0,107
d1ssxa_,b.47.1.1,b,b.47,b.47.1,b.47.1.1,198
d3lgia_,b.47.1.1,b,b.47,b.47.1,b.47.1.1,220
d4nsva_,b.47.1.1,b,b.47,b.47.1,b.47.1.1,264
d4i8ha_,b.47.1.2,b,b.47,b.47.1,b.47.1.2,223
d1mbma_,b.47.1.3,b,b.47,b.47.1,b.47.1.3,198
d4agka_,b.47.1.3,b,b.47,b.47.1,b.47.1.3,152
d3su6a1,b.47.1.3,b,b.47,b.47.1,b.47.1.3,194
d6y3bb_,b.47.1.3,b,b.47,b.47.1,b.47.1.3,159
d3q3ya1,b.47.1.4,b,b.47,b.47.1,b.47.1.4,180
d2hala_,b.47.1.4,b,b.47,b.47.1,b.47.1.4,212
d7k3ta_,b.47.1.4,b,b.47,b.47.1,b.47.1.4,306
d5dgja1,b.47.1.4,b,b.47,b.47.1,b.47.1.4,173
d4fvda_,b.47.1.0,b,b.47,b.47.1,b.47.1.0,138
d6yv5a1,b.47.1.0,b,b.47,b.47.1,b.47.1.0,204
d3mmga_,b.47.1.0,b,b.47,b.47.1,b.47.1.0,217
d1bcoa1,b.48.1.1,b,b.48,b.48.1,b.48.1.1,80
d2jdia2,b.49.1.1,b,b.49,b.49.1,b.49.1.1,71
d2jdid2,b.49.1.1,b,b.49,b.49.1,b.49.1.1,73
d2dpya1,b.49.1.1,b,b.49,b.49.1,b.49.1.1,73
d3gqba1,b.49.1.2,b,b.49,b.49.1,b.49.1.2,70
d3ssaa1,b.49.1.0,b,b.49,b.49.1,b.49.1.0,64
d1yloa1,b.49.3.1,b,b.49,b.49.3,b.49.3.1,81
d2grea1,b.49.3.1,b,b.49,b.49.3,b.49.3.1,113
d1y0ya1,b.49.3.1,b,b.49,b.49.3,b.49.3.1,91
d1y7ea1,b.49.3.1,b,b.49,b.49.3,b.49.3.1,133
d4pj3a1,b.49.4.1,b,b.49,b.49.4,b.49.4.1,169
d3jb9x1,b.49.4.1,b,b.49,b.49.4,b.49.4.1,155
d2gk6a2,b.49.4.1,b,b.49,b.49.4,b.49.4.1,91
d2hs1a_,b.50.1.1,b,b.50,b.50.1,b.50.1.1,99
d1gvua_,b.50.1.2,b,b.50,b.50.1,b.50.1.2,330
d2pmaa1,b.50.1.3,b,b.50,b.50.1,b.50.1.3,141
d3vlaa_,b.50.1.0,b,b.50,b.50.1,b.50.1.0,413
d7d5ba_,b.50.1.0,b,b.50,b.50.1,b.50.1.0,385
d1wnya_,b.51.1.1,b,b.51,b.51.1,b.51.1.1,180
d1wkaa_,b.51.1.1,b,b.51,b.51.1,b.51.1.1,143
d2enga_,b.52.1.1,b,b.52,b.52.1,b.52.1.1,210
d4jp6a_,b.52.1.2,b,b.52,b.52.1,b.52.1.2,122
d1n10a2,b.52.1.3,b,b.52,b.52.1,b.52.1.3,143
d2pnwa1,b.52.1.4,b,b.52,b.52.1,b.52.1.4,365
d5xbxa1,b.52.1.0,b,b.52,b.52.1,b.52.1.0,178
d1g8ja1,b.52.2.2,b,b.52,b.52.2,b.52.2.2,143
d1eu1a1,b.52.2.2,b,b.52,b.52.2,b.52.2.2,155
d1kqfa1,b.52.2.2,b,b.52,b.52.2,b.52.2.2,165
d1q16a1,b.52.2.2,b,b.52,b.52.2,b.52.2.2,170
d3qq8a1,b.52.2.3,b,b.52,b.52.2,b.52.2.3,97
d1qcsa1,b.52.2.3,b,b.52,b.52.2,b.52.2.3,86
d1cz4a1,b.52.2.3,b,b.52,b.52.2,b.52.2.3,91
d1wlfa2,b.52.2.3,b,b.52,b.52.2,b.52.2.3,87
d3ouga_,b.52.2.0,b,b.52,b.52.2,b.52.2.0,108
d3ml1a2,b.52.2.0,b,b.52,b.52.2,b.52.2.0,121
d3iam34,b.52.2.0,b,b.52,b.52.2,b.52.2.0,92
d1dfup_,b.53.1.1,b,b.53,b.53.1,b.53.1.1,94
d1feua_,b.53.1.1,b,b.53,b.53.1,b.53.1.1,185
d5bnza2,b.53.1.0,b,b.53,b.53.1,b.53.1.0,215
d3wtsb_,b.54.1.1,b,b.54,b.54.1,b.54.1.1,139
d1w1ha_,b.55.1.1,b,b.55,b.55.1,b.55.1.1,147
d1btna_,b.55.1.1,b,b.55,b.55.1,b.55.1.1,106
d6tt2a_,b.55.1.1,b,b.55,b.55.1,b.55.1.1,168
d1wi1a1,b.55.1.1,b,b.55,b.55.1,b.55.1.1,113
d1dyna_,b.55.1.1,b,b.55,b.55.1,b.55.1.1,113
d2coca1,b.55.1.1,b,b.55,b.55.1,b.55.1.1,99
d1foea2,b.55.1.1,b,b.55,b.55.1,b.55.1.1,162
d1v88a1,b.55.1.1,b,b.55,b.55.1,b.55.1.1,117
d1maia_,b.55.1.1,b,b.55,b.55.1,b.55.1.1,119
d2zkmx3,b.55.1.1,b,b.55,b.55.1,b.55.1.1,131
d2coaa1,b.55.1.1,b,b.55,b.55.1,b.55.1.1,112
d1unqa_,b.55.1.1,b,b.55,b.55.1,b.55.1.1,118
d1v61a1,b.55.1.1,b,b.55,b.55.1,b.55.1.1,119
d1txda2,b.55.1.1,b,b.55,b.55.1,b.55.1.1,114
d2dfka2,b.55.1.1,b,b.55,b.55.1,b.55.1.1,162
d1v5ma1,b.55.1.1,b,b.55,b.55.1,b.55.1.1,123
d1x1fa1,b.55.1.1,b,b.55,b.55.1,b.55.1.1,136
d1u5ea1,b.55.1.1,b,b.55,b.55.1,b.55.1.1,209
d1v5pa1,b.55.1.1,b,b.55,b.55.1,b.55.1.1,113
d1ntya2,b.55.1.1,b,b.55,b.55.1,b.55.1.1,121
d1fhoa_,b.55.1.1,b,b.55,b.55.1,b.55.1.1,119
d1zc3b_,b.55.1.1,b,b.55,b.55.1,b.55.1.1,109
d1ntva_,b.55.1.2,b,b.55,b.55.1,b.55.1.2,152
d2cy4a1,b.55.1.2,b,b.55,b.55.1,b.55.1.2,129
d1qqga1,b.55.1.2,b,b.55,b.55.1,b.55.1.2,103
d1wvha1,b.55.1.2,b,b.55,b.55.1,b.55.1.2,133
d1aqca_,b.55.1.2,b,b.55,b.55.1,b.55.1.2,166
d2v76a_,b.55.1.2,b,b.55,b.55.1,b.55.1.2,103
d5u1ma_,b.55.1.2,b,b.55,b.55.1,b.55.1.2,105
d3f0wa1,b.55.1.2,b,b.55,b.55.1,b.55.1.2,143
d2y8ga_,b.55.1.3,b,b.55,b.55.1,b.55.1.3,125
d1mkea1,b.55.1.4,b,b.55,b.55.1,b.55.1.4,114
d5ncga1,b.55.1.4,b,b.55,b.55.1,b.55.1.4,111
d2al6a2,b.55.1.5,b,b.55,b.55.1,b.55.1.5,110
d1mixa2,b.55.1.5,b,b.55,b.55.1,b.55.1.5,92
d1t77a2,b.55.1.6,b,b.55,b.55.1,b.55.1.6,110
d1q67a_,b.55.1.7,b,b.55,b.55.1,b.55.1.7,207
d1zsqa1,b.55.1.8,b,b.55,b.55.1,b.55.1.8,126
d5urna1,b.55.1.9,b,b.55,b.55.1,b.55.1.9,114
d2rnrb_,b.55.1.9,b,b.55,b.55.1,b.55.1.9,108
d6rh5a1,b.55.1.11,b,b.55,b.55.1,b.55.1.11,133
d2hthb1,b.55.1.12,b,b.55,b.55.1,b.55.1.12,129
d3b77a1,b.55.1.13,b,b.55,b.55.1,b.55.1.13,190
d3dcxa1,b.55.1.13,b,b.55,b.55.1,b.55.1.13,116
d4gmxb_,b.55.1.0,b,b.55,b.55.1,b.55.1.0,123
d7edra3,b.55.1.0,b,b.55,b.55.1,b.55.1.0,104
d5mr1a_,b.55.1.0,b,b.55,b.55.1,b.55.1.0,101
d5ryoa3,b.55.1.0,b,b.55,b.55.1,b.55.1.0,94
d4hhva1,b.55.1.0,b,b.55,b.55.1,b.55.1.0,102
d5umsa_,b.55.1.0,b,b.55,b.55.1,b.55.1.0,238
d2q13a2,b.55.1.0,b,b.55,b.55.1,b.55.1.0,105
d3v5wa3,b.55.1.0,b,b.55,b.55.1,b.55.1.0,119
d3dxea_,b.55.1.0,b,b.55,b.55.1,b.55.1.0,124
d1ywya1,b.55.2.1,b,b.55,b.55.2,b.55.2.1,74
d4cr2x_,b.55.3.1,b,b.55,b.55.3,b.55.3.1,127
d1nh2c_,b.56.1.1,b,b.56,b.56.1,b.56.1.1,59
d1nh2d2,b.56.1.1,b,b.56,b.56.1,b.56.1.1,67
d2pbka_,b.57.1.1,b,b.57,b.57.1,b.57.1.1,228
d3hqna2,b.58.1.1,b,b.58,b.58.1,b.58.1.1,99
d1o65a1,b.58.1.2,b,b.58,b.58.1,b.58.1.2,232
d1orua_,b.58.1.2,b,b.58,b.58.1,b.58.1.2,182
d7m3pa1,b.59.1.1,b,b.59,b.59.1,b.59.1.1,116
d1i4ua_,b.60.1.1,b,b.60,b.60.1,b.60.1.1,181
d1qfta_,b.60.1.1,b,b.60,b.60.1,b.60.1.1,175
d2joza1,b.60.1.1,b,b.60,b.60.1,b.60.1.1,126
d6gqza_,b.60.1.1,b,b.60,b.60.1,b.60.1.1,174
d1x8pa_,b.60.1.1,b,b.60,b.60.1,b.60.1.1,184
d1kt7a_,b.60.1.1,b,b.60,b.60.1,b.60.1.1,175
d2acoa1,b.60.1.1,b,b.60,b.60.1,b.60.1.1,167
d2rd7c_,b.60.1.1,b,b.60,b.60.1,b.60.1.1,166
d3kffa_,b.60.1.1,b,b.60,b.60.1,b.60.1.1,152
d4ck4a_,b.60.1.1,b,b.60,b.60.1,b.60.1.1,160
d3vg7a1,b.60.1.2,b,b.60,b.60.1,b.60.1.2,126
d1avgi_,b.60.1.3,b,b.60,b.60.1,b.60.1.3,142
d1oeja_,b.60.1.4,b,b.60,b.60.1,b.60.1.4,187
d1r0ua_,b.60.1.5,b,b.60,b.60.1,b.60.1.5,146
d2w2aa_,b.60.1.6,b,b.60,b.60.1,b.60.1.6,175
d1vpra1,b.60.1.7,b,b.60,b.60.1,b.60.1.7,351
d3wjda_,b.60.1.8,b,b.60,b.60.1,b.60.1.8,153
d2o62a1,b.60.1.9,b,b.60,b.60.1,b.60.1.9,137
d2o62a2,b.60.1.9,b,b.60,b.60.1,b.60.1.9,132
d6s2ma1,b.60.1.0,b,b.60,b.60.1,b.60.1.0,132
d2f01a_,b.61.1.1,b,b.61,b.61.1,b.61.1.1,121
d4ggza_,b.61.1.0,b,b.61,b.61.1,b.61.1.0,106
d1jiwi_,b.61.2.1,b,b.61,b.61.2,b.61.2.1,105
d1oh1a_,b.61.2.2,b,b.61,b.61.2,b.61.2.2,109
d1nyca1,b.61.2.2,b,b.61,b.61.2,b.61.2.2,109
d1ei5a1,b.61.3.1,b,b.61,b.61.3,b.61.3.1,82
d1ei5a2,b.61.3.1,b,b.61,b.61.3,b.61.3.1,103
d1pbya5,b.61.4.1,b,b.61,b.61.4,b.61.4.1,108
d6rnia_,b.61.5.1,b,b.61,b.61.5,b.61.5.1,118
d1wuba_,b.61.6.1,b,b.61,b.61.6,b.61.6.1,176
d2gtlm1,b.61.7.1,b,b.61,b.61.7,b.61.7.1,124
d2f09a1,b.61.8.1,b,b.61,b.61.8,b.61.8.1,82
d2wfia_,b.62.1.1,b,b.62,b.62.1,b.62.1.1,172
d1x7fa1,b.62.1.2,b,b.62,b.62.1,b.62.1.2,117
d1zx8a1,b.62.1.3,b,b.62,b.62.1,b.62.1.3,124
d2phcb1,b.62.1.4,b,b.62,b.62.1,b.62.1.4,132
d1a1xa_,b.63.1.1,b,b.63,b.63.1,b.63.1.1,106
d2rl6a_,b.64.1.1,b,b.64,b.64.1,b.64.1.1,151
d1q25a1,b.64.1.1,b,b.64,b.64.1,b.64.1.1,123
d1q25a2,b.64.1.1,b,b.64,b.64.1,b.64.1.1,151
d1gp0a_,b.64.1.1,b,b.64,b.64.1,b.64.1.1,133
d1f3ub_,b.65.1.1,b,b.65,b.65.1,b.65.1.1,149
d1f3ua_,b.65.1.1,b,b.65,b.65.1,b.65.1.1,118
d3nfgb1,b.65.1.2,b,b.65,b.65.1,b.65.1.2,119
d3nfga_,b.65.1.2,b,b.65,b.65.1,b.65.1.2,94
d1itva_,b.66.1.1,b,b.66,b.66.1,b.66.1.1,195
d1hxna_,b.66.1.1,b,b.66,b.66.1,b.66.1.1,210
d1qhua1,b.66.1.1,b,b.66,b.66.1,b.66.1.1,192
d1tl2a_,b.67.1.1,b,b.67,b.67.1,b.67.1.1,235
d3cu9a_,b.67.2.1,b,b.67,b.67.2,b.67.2.1,314
d1oyga_,b.67.2.2,b,b.67,b.67.2,b.67.2.2,440
d1y4wa2,b.67.2.3,b,b.67,b.67.2,b.67.2.3,353
d4udga_,b.67.2.4,b,b.67,b.67.2,b.67.2.4,320
d6q4wa_,b.67.2.0,b,b.67,b.67.2,b.67.2.0,316
d3c2ua1,b.67.2.0,b,b.67,b.67.2,b.67.2.0,326
d1s1da_,b.67.3.1,b,b.67,b.67.3,b.67.3.1,317
d6qhja_,b.67.4.0,b,b.67,b.67.4,b.67.4.0,252
d2slia2,b.68.1.1,b,b.68,b.68.1,b.68.1.1,483
d3sila_,b.68.1.1,b,b.68,b.68.1,b.68.1.1,379
d1so7a_,b.68.1.1,b,b.68,b.68.1,b.68.1.1,374
d4mzaa_,b.68.1.1,b,b.68,b.68.1,b.68.1.1,432
d6pzda1,b.68.1.1,b,b.68,b.68.1,b.68.1.1,388
d3ju4a1,b.68.1.2,b,b.68,b.68.1,b.68.1.2,515
d5nopa_,b.68.1.0,b,b.68,b.68.1,b.68.1.0,431
d1crua_,b.68.2.1,b,b.68,b.68.2,b.68.2.1,450
d3amra_,b.68.3.1,b,b.68,b.68.3,b.68.3.1,352
d2hqsa1,b.68.4.1,b,b.68,b.68.4,b.68.4.1,270
d1ijqa1,b.68.5.1,b,b.68,b.68.5,b.68.5.1,266
d3o4pa_,b.68.6.1,b,b.68,b.68.6,b.68.6.1,314
d2dg1a2,b.68.6.1,b,b.68,b.68.6,b.68.6.1,320
d3srea_,b.68.6.2,b,b.68,b.68.6,b.68.6.2,339
d2p4oa1,b.68.6.3,b,b.68,b.68.6,b.68.6.3,302
d5gtqa_,b.68.6.0,b,b.68,b.68.6,b.68.6.0,307
d1k32a2,b.68.7.1,b,b.68,b.68.7,b.68.7.1,281
d6gkea_,b.68.8.1,b,b.68,b.68.8,b.68.8.1,312
d6xg7a_,b.68.9.0,b,b.68,b.68.9,b.68.9.0,288
d4g3na_,b.68.10.0,b,b.68,b.68.10,b.68.10.0,309
d1zgka1,b.68.11.1,b,b.68,b.68.11,b.68.11.1,288
d1pbyb_,b.69.2.2,b,b.69,b.69.2,b.69.2.2,337
d3sjld_,b.69.2.0,b,b.69,b.69.2,b.69.2.0,376
d6y77a1,b.69.3.1,b,b.69,b.69.3,b.69.3.1,450
d1nr0a1,b.69.4.1,b,b.69,b.69.4,b.69.4.1,311
d1s4ux_,b.69.4.1,b,b.69,b.69.4,b.69.4.1,390
d1k8kc_,b.69.4.1,b,b.69,b.69.4,b.69.4.1,371
d1gxra1,b.69.4.1,b,b.69,b.69.4,b.69.4.1,328
d3jb9u3,b.69.4.1,b,b.69,b.69.4,b.69.4.1,316
d7m3xa_,b.69.4.1,b,b.69,b.69.4,b.69.4.1,402
d1yfqa1,b.69.4.2,b,b.69,b.69.4,b.69.4.2,341
d2b5la1,b.69.4.3,b,b.69,b.69.4,b.69.4.3,341
d2b5la4,b.69.4.3,b,b.69,b.69.4,b.69.4.3,315
d6e1za_,b.69.4.0,b,b.69,b.69.4,b.69.4.0,307
d1a12a_,b.69.5.1,b,b.69,b.69.5,b.69.5.1,401
d2xzga1,b.69.6.1,b,b.69,b.69.6,b.69.6.1,330
d4bcda1,b.69.7.1,b,b.69,b.69.7,b.69.7.1,430
d2hu7a1,b.69.7.2,b,b.69,b.69.7,b.69.7.2,313
d4wjka_,b.69.8.0,b,b.69,b.69.8,b.69.8.0,452
d1k32a3,b.69.9.1,b,b.69,b.69.9,b.69.9.1,360
d1jofa_,b.69.10.1,b,b.69,b.69.10,b.69.10.1,365
d1ri6a1,b.69.11.1,b,b.69,b.69.11,b.69.11.1,330
d6wvzm1,b.69.12.1,b,b.69,b.69.12,b.69.12.1,476
d1olza2,b.69.12.1,b,b.69,b.69.12,b.69.12.1,478
d6p2la1,b.69.13.0,b,b.69,b.69.13,b.69.13.0,378
d6p2la2,b.69.13.0,b,b.69,b.69.13,b.69.13.0,307
d1xksa_,b.69.14.1,b,b.69,b.69.14,b.69.14.1,403
d1xipa1,b.69.14.1,b,b.69,b.69.14,b.69.14.1,380
d7l0ea_,b.69.15.1,b,b.69,b.69.15,b.69.15.1,531
d1kb0a2,b.70.1.1,b,b.70,b.70.1,b.70.1.1,573
d1qksa2,b.70.2.1,b,b.70,b.70.2,b.70.2.1,432
d4a5sa1,b.70.3.1,b,b.70,b.70.3,b.70.3.1,469
d1lwha1,b.71.1.1,b,b.71,b.71.1,b.71.1.1,50
d1kwga1,b.71.1.1,b,b.71,b.71.1,b.71.1.1,54
d1g5aa1,b.71.1.1,b,b.71,b.71.1,b.71.1.1,74
d5u3aa2,b.71.1.1,b,b.71,b.71.1,b.71.1.1,93
d1blia1,b.71.1.1,b,b.71,b.71.1,b.71.1.1,90
d1ua7a1,b.71.1.1,b,b.71,b.71.1,b.71.1.1,78
d1wzaa1,b.71.1.1,b,b.71,b.71.1,b.71.1.1,79
d1mxga1,b.71.1.1,b,b.71,b.71.1,b.71.1.1,74
d3vx0a2,b.71.1.1,b,b.71,b.71.1,b.71.1.1,94
d2bhua2,b.71.1.1,b,b.71,b.71.1,b.71.1.1,72
d3vgfa3,b.71.1.1,b,b.71,b.71.1,b.71.1.1,67
d1bf2a2,b.71.1.1,b,b.71,b.71.1,b.71.1.1,113
d1gjwa1,b.71.1.1,b,b.71,b.71.1,b.71.1.1,64
d3hg3a2,b.71.1.1,b,b.71,b.71.1,b.71.1.1,103
d1szna1,b.71.1.1,b,b.71,b.71.1,b.71.1.1,103
